Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2019/12/10,18363.535,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2019/10/05,18363.418,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2021/06/08,18363.1621,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2021/05/11,18363.1556,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2021/04/13,18363.15,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2021/03/09,18363.144,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2021/02/11,18363.1379,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2021/01/12,18363.1316,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2020/12/08,18363.1256,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2020/11/10,18363.1198,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2020/10/13,18363.1139,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2020/09/08,18363.1082,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1909,Pro,2020/08/11,18363.1016,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2020/07/14,18362.959,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2020/05/12,18362.836,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2020/03/12,18362.72,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2020/02/11,18362.657,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2019/12/10,18362.535,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2019/11/12,18362.476,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2019/09/10,18362.356,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2019/03/29,18362.3,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2019/07/09,18362.239,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2019/06/11,18362.175,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2020/12/08,18362.1256,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2020/11/10,18362.1198,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2020/10/13,18362.1139,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2020/09/08,18362.1082,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1903,Pro,2019/12/10,18362.1016,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2020/01/14,17763.973,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2020/01/14,17763.973,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2019/12/10,17763.914,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2019/12/10,17763.914,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2019/11/12,17763.864,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2019/11/12,17763.864,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2019/10/08,17763.805,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2019/09/10,17763.737,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2019/09/10,17763.737,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2019/08/13,17763.678,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2019/08/13,17763.678,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2019/07/09,17763.615,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2019/06/11,17763.557,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2019/05/19,17763.504,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2019/04/09,17763.437,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2019/03/12,17763.379,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2019/03/12,17763.379,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2022/11/15,17763.365,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2019/02/12,17763.316,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,2019/01/08,17763.253,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2018/12/11,17763.194,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2020/11/10,17763.1577,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2020/10/13,17763.1518,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2020/09/08,17763.1457,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2020/08/11,17763.1397,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2020/07/14,17763.1339,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2020/06/09,17763.1282,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2020/05/12,17763.1217,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2020/04/14,17763.1158,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2020/03/12,17763.1098,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2018/11/13,17763.107,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2018/11/13,17763.107,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1809,Pro,2020/02/11,17763.1039,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,2019/08/13,17134.95,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,2019/07/09,17134.885,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,2019/06/11,17134.829,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,2019/05/19,17134.766,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,2019/04/09,17134.706,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,2019/03/12,17134.648,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,2019/01/08,17134.523,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,2018/09/11,17134.285,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,2018/08/14,17134.228,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,2018/06/12,17134.112,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,2019/09/10,17134.1006,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1803,Pro,1970/01/01,17134.1,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1709,Pro,2017/11/14,16299.64,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1709,Pro,2017/11/14,16299.15,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1709,Pro,2017/12/12,16299.125,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1703,Pro,2017/07/11,15063.483,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1703,Pro,2017/06/13,15063.413,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1703,Pro,2017/03/20,15063.0,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2016,1607,Standard,2016/11/08,14393.447,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1607,Pro,2016/11/08,14393.447,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows Server 2016,1607,Standard,2016/10/12,14393.0,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1511,Pro,2016/03/08,10586.164,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1511,Enterprise,2016/02/09,10586.104,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1511,Pro,1970/01/01,10586.0,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 10,1507,Pro,2015/07/29,10240.0,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 8.1,8.1,Pro,1970/01/01,9600.0,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 8,8,Pro,1970/01/01,9200.0,,
44,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisNumUI_ShowNumbersDctDis,Start,PerfInstrumentation,Windows 7,SP1,Ultimate,1970/01/01,7601.0,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,22H2,Pro,2022/12/20,22621.963,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,22H2,Pro,2022/11/15,22621.819,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,22H2,Pro,2022/10/18,22621.674,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,22H2,Pro,2022/09/20,22621.382,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2022/09/20,22000.978,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2022/08/16,22000.856,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2022/07/19,22000.795,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2022/06/21,22000.739,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2022/05/17,22000.675,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2022/04/19,22000.613,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2022/03/15,22000.556,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2022/02/15,22000.493,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2022/01/11,22000.434,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2021/12/14,22000.376,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2021/11/09,22000.318,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2021/09/16,22000.194,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2022/12/20,22000.1335,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2022/11/15,22000.1219,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro,2022/10/18,22000.1098,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 10,22H2,Pro,2022/12/20,19045.2364,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 10,22H2,Pro,2022/11/15,19045.2251,,
51,0,Information,Microsoft-Windows-Speech-UserExperience/Diagnostic,DisPanel_StartAppDis,Start,PerfInstrumentation,Windows 10,21H2,Pro,2022/12/20,19044.2364,,
