Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1809,Pro,2018/11/13,17763.107,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1803,Pro,2019/08/13,17134.95,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1803,Pro,2019/07/09,17134.885,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1803,Pro,2019/06/11,17134.829,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1803,Pro,2019/05/19,17134.766,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1803,Pro,2019/04/09,17134.706,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1803,Pro,2019/03/12,17134.648,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1803,Pro,2019/01/08,17134.523,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1803,Pro,2018/09/11,17134.285,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1803,Pro,2018/08/14,17134.228,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1803,Pro,2018/06/12,17134.112,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1803,Pro,1970/01/01,17134.1,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1709,Pro,2017/11/14,16299.64,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1709,Pro,2017/11/14,16299.15,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1709,Pro,2017/12/12,16299.125,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1703,Pro,2017/07/11,15063.483,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1703,Pro,2017/06/13,15063.413,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1703,Pro,2017/03/20,15063.0,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1607,Pro,2016/11/08,14393.447,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1511,Pro,2016/03/08,10586.164,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1511,Pro,1970/01/01,10586.0,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1507,Pro,2015/07/29,10240.0,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
1,0,Critical,Operational,TASK_SERVICE,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Service stopped with a failure: error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2022/09/21,22000.978,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2022,21H2,Standard,2022/09/21,20348.1006,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H2,Pro,2022/09/21,19044.2006,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H2,Pro,2022/07/19,19044.1826,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2022/09/21,19043.2006,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 11,21H1,Pro,2022/07/19,19043.1826,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2021/05/11,19041.985,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2021/04/13,19041.928,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2021/03/09,19041.867,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2021/02/09,19041.804,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2021/01/12,19041.746,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2020/12/08,19041.685,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2020/11/10,19041.63,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2020/10/13,19041.572,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2020/09/08,19041.508,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2020/08/11,19041.45,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2020/07/14,19041.388,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2020/06/09,19041.329,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2020/05/27,19041.264,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2020/04/16,19041.208,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2021/07/13,19041.111,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2020/07/14,18363.959,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2020/06/09,18363.9,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2020/05/12,18363.836,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2020/04/14,18363.778,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2020/03/12,18363.72,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2020/02/11,18363.657,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2020/01/14,18363.592,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2019/12/10,18363.535,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2019/10/05,18363.418,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2021/04/13,18363.15,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2021/03/09,18363.144,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2020/07/14,18362.959,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2020/05/12,18362.836,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2020/03/12,18362.72,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2020/02/11,18362.657,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2019/12/10,18362.535,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2019/11/12,18362.476,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2019/09/10,18362.356,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2019/03/29,18362.3,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2019/07/09,18362.239,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2019/06/11,18362.175,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1809,Pro,2020/01/14,17763.973,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1809,Pro,2019/12/10,17763.914,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1809,Pro,2019/11/12,17763.864,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1809,Pro,2019/10/08,17763.805,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
2,0,Critical,Operational,TASK_SERVICE,,,Windows 10,1809,Pro,2019/09/10,17763.737,Could not load 3rd Party Dll : error code {ErrorCode},{ErrorCode}
