Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 11,21H2,Pro,2021/09/16,22000.194,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 11,21H2,Pro,2023/03/21,22000.1696,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 11,21H2,Pro,2023/02/21,22000.1574,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 11,21H2,Pro,2023/01/17,22000.1455,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 11,21H2,Pro,2022/12/20,22000.1335,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 11,21H2,Pro,2022/11/15,22000.1219,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 11,21H2,Pro,2022/10/18,22000.1098,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,22H2,Pro,2023/03/21,19045.2728,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,22H2,Pro,2023/02/21,19045.2604,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,22H2,Pro,2023/01/17,19045.2486,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,22H2,Pro,2022/12/20,19045.2364,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,22H2,Pro,2022/11/15,19045.2251,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2023/03/21,19044.2728,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2023/02/21,19044.2604,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2023/01/17,19044.2486,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2022/12/20,19044.2364,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2022/11/15,19044.2251,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2022/10/18,19044.213,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2022/09/20,19044.2006,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2022/08/16,19044.1889,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2022/07/19,19044.1826,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2022/06/21,19044.1766,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2022/05/17,19044.1706,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2022/04/19,19044.1645,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2022/01/11,19044.1466,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2021/10/12,19044.1288,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2021/04/13,19043.928,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2022/12/20,19043.2364,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2022/11/15,19043.2251,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2022/10/18,19043.213,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2022/09/20,19043.2006,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2022/08/16,19043.1889,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2022/07/19,19043.1826,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2022/06/21,19043.1766,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2022/05/17,19043.1706,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2022/04/19,19043.1645,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2022/01/11,19043.1466,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2021/12/14,19043.1415,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2021/12/14,19043.1415,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2021/11/09,19043.1348,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2021/10/12,19043.1288,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2021/09/14,19043.1237,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2021/08/10,19043.1165,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2021/07/13,19043.111,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2021/06/08,19043.1052,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2022/04/19,19042.1645,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2022/01/11,19042.1466,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2021/05/11,19041.985,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2021/05/11,19041.985,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2021/04/13,19041.928,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2021/04/13,19041.928,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2021/03/09,19041.867,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2021/03/09,19041.867,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2021/02/09,19041.804,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2021/02/09,19041.804,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2021/01/12,19041.746,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2021/01/12,19041.746,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2020/12/08,19041.685,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2020/12/08,19041.685,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2020/11/19,19041.631,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2020/11/10,19041.63,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2020/10/13,19041.572,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2020/09/08,19041.508,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2020/08/11,19041.45,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2020/07/14,19041.388,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2020/06/09,19041.329,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2020/05/27,19041.264,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2020/04/16,19041.208,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2022/03/15,19041.1586,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2022/03/15,19041.1586,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2022/03/15,19041.1586,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H1,Pro,2022/02/15,19041.1526,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,21H2,Pro,2022/02/15,19041.1526,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2022/02/15,19041.1526,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2021/12/14,19041.1415,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2021/11/09,19041.1348,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2021/11/09,19041.1348,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2021/10/12,19041.1288,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2021/10/12,19041.1288,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2021/09/14,19041.1237,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2021/09/14,19041.1237,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2021/08/10,19041.1165,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2021/08/10,19041.1165,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2021/07/13,19041.111,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2021/07/13,19041.111,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,2004,Pro,2021/06/08,19041.1052,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,20H2,Pro,2021/06/08,19041.1052,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2020/07/14,18363.959,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2020/06/09,18363.9,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2020/05/12,18363.836,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2020/04/14,18363.778,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2020/03/12,18363.72,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2020/02/11,18363.657,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2020/01/14,18363.592,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2019/12/10,18363.535,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2019/10/05,18363.418,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2021/06/08,18363.1621,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2021/05/11,18363.1556,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2021/04/13,18363.15,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2021/03/09,18363.144,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2021/02/11,18363.1379,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2021/01/12,18363.1316,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2020/12/08,18363.1256,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2020/11/10,18363.1198,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2020/10/13,18363.1139,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2020/09/08,18363.1082,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1909,Pro,2020/08/11,18363.1016,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2020/07/14,18362.959,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2020/05/12,18362.836,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2020/03/12,18362.72,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2020/02/11,18362.657,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2019/12/10,18362.535,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2019/11/12,18362.476,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2019/09/10,18362.356,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2019/03/29,18362.3,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2019/07/09,18362.239,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2019/06/11,18362.175,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2020/12/08,18362.1256,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2020/11/10,18362.1198,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2020/10/13,18362.1139,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2020/09/08,18362.1082,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1903,Pro,2019/12/10,18362.1016,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2020/01/14,17763.973,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2020/01/14,17763.973,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2019/12/10,17763.914,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2019/12/10,17763.914,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2019/11/12,17763.864,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2019/11/12,17763.864,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2019/10/08,17763.805,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2019/09/10,17763.737,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2019/09/10,17763.737,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2019/08/13,17763.678,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2019/08/13,17763.678,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2019/07/09,17763.615,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2019/06/11,17763.557,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2019/05/19,17763.504,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2019/04/09,17763.437,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2019/03/12,17763.379,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2019/03/12,17763.379,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2022/11/15,17763.365,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2019/02/12,17763.316,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1803,Pro,2019/01/08,17763.253,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2018/12/11,17763.194,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2020/11/10,17763.1577,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2020/10/13,17763.1518,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2020/09/08,17763.1457,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2020/08/11,17763.1397,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2020/07/14,17763.1339,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,{Message},{Message}
1,0,Information,Microsoft-Windows-AxInstallService/Log,,,Policy,Windows 10,1809,Pro,2020/06/09,17763.1282,{Message},{Message}
