Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2022,21H2,Standard,2021/09/14,20348.230,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows Server 2022,21H2,Standard,2021/11/09,20348.350,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,2019/08/13,17134.950,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,2019/09/10,17134.1006,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,2019/01/08,17763.253,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,2019/03/12,17134.648,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,1970/01/01,17134.1,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,2018/08/14,17134.228,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,2019/01/08,17134.523,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,2019/04/09,17134.706,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,2018/09/11,17134.285,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,2018/06/12,17134.112,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,2019/06/11,17134.829,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,2019/05/19,17134.766,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1803,Pro,2019/07/09,17134.885,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2021/01/12,19041.746,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2022/02/15,19041.1526,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2022/04/19,19042.1645,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2021/04/13,19041.928,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2021/03/09,19041.867,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2021/07/13,19041.1110,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2021/11/09,19041.1348,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2020/12/08,19041.685,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2021/09/14,19041.1237,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2021/12/14,19041.1415,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2020/11/19,19041.631,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2021/10/12,19041.1288,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2021/02/09,19041.804,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2022/03/15,19041.1586,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2022/01/11,19042.1466,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2021/06/08,19041.1052,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2021/08/10,19041.1165,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,20H2,Pro,2021/05/11,19041.985,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1607,Pro,2016/11/08,14393.447,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2020/10/13,18362.1139,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2019/09/10,18362.356,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2019/11/12,18362.476,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2019/06/11,18362.175,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2020/07/14,18362.959,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2020/05/12,18362.836,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2020/03/12,18362.720,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2020/12/08,18362.1256,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2019/07/09,18362.239,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2019/12/10,18362.535,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2020/02/11,18362.657,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2019/12/10,18362.1016,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2020/09/08,18362.1082,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2019/03/29,18362.30,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1903,Pro,2020/11/10,18362.1198,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1511,Enterprise,2016/02/09,10586.104,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1511,Pro,2016/03/08,10586.164,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1511,Pro,1970/01/01,10586.0,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1507,Pro,2015/07/29,10240,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,21H2,Pro,2022/04/19,19044.1645,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,21H2,Pro,2022/01/11,19044.1466,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,21H2,Pro,2021/12/14,19043.1415,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,21H2,Pro,2021/10/12,19044.1288,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,21H2,Pro,2022/02/15,19041.1526,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,21H2,Pro,2022/03/15,19041.1586,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,21H2,Pro,2022/05/17,19044.1706,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2018/12/11,17763.194,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2019/11/12,17763.864,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2020/03/12,17763.1098,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2019/05/19,17763.504,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2020/07/14,17763.1339,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2019/08/13,17763.678,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2020/10/13,17763.1518,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2019/10/08,17763.805,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2019/12/10,17763.914,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2019/07/09,17763.615,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2019/04/09,17763.437,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2020/01/14,17763.973,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2020/05/12,17763.1217,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2020/04/14,17763.1158,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2020/08/11,17763.1397,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2020/11/10,17763.1577,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
1,0,Information,Microsoft-Windows-Runtime-WebAPI/Tracing,Async I/O,Async operation start,AsyncOperation,Windows 10,1809,Pro,2020/09/08,17763.1457,Async operation {asyncOperation} at {asyncObject} started.,{asyncOperation} | {asyncObject}
