Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
15,0,Error,System,,,,Windows 10,1909,Pro,2020/07/14,18363.959,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2020/06/09,18363.9,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2020/05/12,18363.836,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2020/04/14,18363.778,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2020/03/12,18363.72,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2020/02/11,18363.657,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2020/01/14,18363.592,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2019/12/10,18363.535,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2019/10/05,18363.418,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2021/04/13,18363.15,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2021/03/09,18363.144,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2020/07/14,18362.959,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2020/05/12,18362.836,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2020/03/12,18362.72,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2020/02/11,18362.657,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2019/12/10,18362.535,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2019/11/12,18362.476,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2019/09/10,18362.356,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2019/03/29,18362.3,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2019/07/09,18362.239,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2019/06/11,18362.175,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2020/01/14,17763.973,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2019/12/10,17763.914,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2019/11/12,17763.864,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2019/10/08,17763.805,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2019/09/10,17763.737,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2019/08/13,17763.678,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2019/07/09,17763.615,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2019/06/11,17763.557,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2019/05/19,17763.504,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2019/04/09,17763.437,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2019/03/12,17763.379,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2019/02/12,17763.316,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,2019/01/08,17763.253,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2018/12/11,17763.194,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2018/11/13,17763.107,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,2019/08/13,17134.95,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,2019/07/09,17134.885,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,2019/06/11,17134.829,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,2019/05/19,17134.766,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,2019/04/09,17134.706,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,2019/03/12,17134.648,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,2019/01/08,17134.523,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,2018/09/11,17134.285,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,2018/08/14,17134.228,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,2018/06/12,17134.112,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1803,Pro,1970/01/01,17134.1,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1709,Pro,2017/11/14,16299.64,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1709,Pro,2017/11/14,16299.15,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1709,Pro,2017/12/12,16299.125,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1703,Pro,2017/07/11,15063.483,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1703,Pro,2017/06/13,15063.413,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1703,Pro,2017/03/20,15063.0,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1607,Pro,2016/11/08,14393.447,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1511,Pro,2016/03/08,10586.164,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1511,Pro,1970/01/01,10586.0,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 10,1507,Pro,2015/07/29,10240.0,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
15,0,Error,System,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,The device driver for the Trusted Platform Module (TPM) encountered a non-recoverable error in the TPM hardware; which prevents TPM services (such as data encryption) from being used. For further help; please contact the computer manufacturer.,
16,0,Error,System,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,A compatible TPM is not found.,
16,0,Error,System,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,A compatible TPM is not found.,
16,0,Error,System,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,A compatible TPM is not found.,
16,0,Error,System,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,A compatible TPM is not found.,
16,0,Error,System,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,A compatible TPM is not found.,
16,0,Error,System,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,A compatible TPM is not found.,
16,0,Error,System,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,A compatible TPM is not found.,
16,0,Error,System,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,A compatible TPM is not found.,
16,0,Error,System,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,A compatible TPM is not found.,
16,0,Error,System,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,A compatible TPM is not found.,
16,0,Error,System,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,A compatible TPM is not found.,
16,0,Error,System,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,A compatible TPM is not found.,
16,0,Error,System,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,A compatible TPM is not found.,
16,0,Error,System,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,A compatible TPM is not found.,
16,0,Error,System,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,A compatible TPM is not found.,
