Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2023/03/21,22000.1696,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,22H2,Pro,2023/03/21,19045.2728,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,22H2,Pro,2023/02/21,19045.2604,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,22H2,Pro,2023/01/17,19045.2486,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,22H2,Pro,2022/12/20,19045.2364,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2023/03/21,19044.2728,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2023/02/21,19044.2604,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2023/01/17,19044.2486,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2022/12/20,19044.2364,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2022/10/18,19044.213,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2022/12/20,19043.2364,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2022/11/15,19043.2251,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2022/10/18,19043.213,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2021/05/11,19041.985,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2021/04/13,19041.928,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2021/03/09,19041.867,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2021/02/09,19041.804,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2021/01/12,19041.746,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2020/12/08,19041.685,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2020/11/10,19041.63,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2020/10/13,19041.572,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2020/09/08,19041.508,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2020/08/11,19041.45,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2020/07/14,19041.388,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2020/06/09,19041.329,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2020/05/27,19041.264,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2020/04/16,19041.208,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2021/07/13,19041.111,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2020/07/14,18363.959,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2020/06/09,18363.9,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2020/05/12,18363.836,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2020/04/14,18363.778,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2020/03/12,18363.72,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2020/02/11,18363.657,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2020/01/14,18363.592,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2019/12/10,18363.535,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2019/10/05,18363.418,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2021/04/13,18363.15,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2021/03/09,18363.144,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2020/07/14,18362.959,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2020/05/12,18362.836,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2020/03/12,18362.72,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2020/02/11,18362.657,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2019/12/10,18362.535,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2019/11/12,18362.476,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2019/09/10,18362.356,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2019/03/29,18362.3,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2019/07/09,18362.239,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2019/06/11,18362.175,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2020/01/14,17763.973,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2019/12/10,17763.914,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2019/11/12,17763.864,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2019/10/08,17763.805,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2019/09/10,17763.737,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2019/08/13,17763.678,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2019/07/09,17763.615,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2019/06/11,17763.557,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2019/05/19,17763.504,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2019/04/09,17763.437,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2019/03/12,17763.379,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2019/02/12,17763.316,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,2019/01/08,17763.253,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2018/12/11,17763.194,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2018/11/13,17763.107,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,2019/08/13,17134.95,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,2019/07/09,17134.885,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,2019/06/11,17134.829,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,2019/05/19,17134.766,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,2019/04/09,17134.706,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,2019/03/12,17134.648,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,2019/01/08,17134.523,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,2018/09/11,17134.285,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,2018/08/14,17134.228,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,2018/06/12,17134.112,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1803,Pro,1970/01/01,17134.1,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1709,Pro,2017/11/14,16299.64,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1709,Pro,2017/11/14,16299.15,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1709,Pro,2017/12/12,16299.125,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1703,Pro,2017/07/11,15063.483,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1703,Pro,2017/06/13,15063.413,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1703,Pro,2017/03/20,15063.0,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1607,Pro,2016/11/08,14393.447,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1511,Pro,2016/03/08,10586.164,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,ClientAddData,
10102,0,Information,Microsoft-Windows-BranchCacheClientEventProvider/DiagnosticChannel,,,,Windows 10,1511,Pro,1970/01/01,10586.0,ClientAddData,
